2017-01-04T19:25:28.460Z	36.5425	-89.6641667	4.98	1.75
2017-01-04T18:55:41.390Z	60.4113	-152.5252	97.5	1.8
2017-01-04T18:54:53.730Z	38.8313332	-122.8059998	1.7	1.8
2017-01-04T18:53:19.306Z	63.3969	-153.922	0	1.4
2017-01-04T18:28:54.360Z	40.4623337	-124.2986679	21.03	2.28
2017-01-04T18:17:16.250Z	34.204	-116.8561667	3.58	1.25
2017-01-04T18:14:27.400Z	19.4021667	-155.267	1.306	0.62
2017-01-04T18:13:49.680Z	19.3723333	-155.284	2.723	0.35
2017-01-04T18:04:19.850Z	19.4011667	-155.269	1.186	0.69
2017-01-04T17:53:20.040Z	37.1333	141.3411	10	5.6
2017-01-04T17:52:56.042Z	62.8682	-143.6423	0.1	1.5
2017-01-04T17:49:12.980Z	36.0101667	-117.8096667	0.97	0.34
2017-01-04T17:49:06.205Z	38.1804	-118.2971	12	0.7
2017-01-04T17:26:46.645Z	66.6201	-150.6108	7.6	1.4
2017-01-04T17:23:58.167Z	38.4285	-118.8858	9.9	1.3
2017-01-04T17:01:48.400Z	34.3375	-116.8793333	-1.6	1.26
2017-01-04T16:51:46.400Z	18.047	-66.3645	11	2.2
2017-01-04T16:45:09.810Z	13.1116	-89.4042	73.43	4.9
2017-01-04T16:42:45.750Z	38.8343315	-122.7748337	1.84	0.88
2017-01-04T16:37:23.670Z	19.294	-155.3876667	3.155	1.14
2017-01-04T16:34:51.890Z	37.5598333	-118.498	-0.18	0.75
2017-01-04T16:24:03.550Z	-10.4423	161.3502	59.53	4.7
2017-01-04T16:23:30.491Z	38.429	-118.8964	8.4	1.7
2017-01-04T16:17:47.420Z	46.355	-122.3985	11.18	1.32
2017-01-04T16:12:36.634Z	63.5878	-147.2912	0	1.3
2017-01-04T16:08:59.687Z	64.8243	-147.4582	13.9	0.6
2017-01-04T16:05:34.185Z	38.3788	-118.8988	9.1	1.6
2017-01-04T16:05:25.670Z	36.473999	-121.0546646	6.68	1.34
2017-01-04T16:02:11.400Z	34.302	-116.4423333	6.99	1.26
2017-01-04T15:53:02.257Z	38.4318	-118.9052	6.8	1.4
2017-01-04T15:46:13.763Z	62.093	-149.052	59.8	1.3
2017-01-04T15:44:01.840Z	-23.9012	-67.0819	236.94	4.1
